%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.00322684 0.82937 -0.555529 185.013 0.541401 0 184.993 -4.74526 3.54111
0.0126092 0.828154 -0.557139 185.013 0.541401 0 184.934 -4.68195 3.514
0.0239634 0.82613 -0.559671 185.013 0.541401 0 184.864 -4.59539 3.47998
0.0365152 0.824112 -0.561858 185.013 0.541401 0 184.79 -4.50335 3.43938
0.0495914 0.821484 -0.564547 185.013 0.541401 0 184.717 -4.3771 3.38013
0.0634975 0.819002 -0.566522 185.013 0.541401 0 184.645 -4.20607 3.28393
0.0808299 0.814817 -0.569998 185.013 0.541401 0 184.565 -3.97732 3.16103
0.107936 0.807398 -0.575539 185.013 0.541401 0 184.449 -3.67886 3.00834
0.142901 0.793986 -0.585797 185.013 0.541401 0 184.318 -3.32079 2.8495
0.183084 0.775504 -0.598408 185.013 0.541401 0 184.188 -2.95576 2.69853
-0.174668 0.762702 -0.61556 183.326 0.588383 0 184.043 -2.54389 2.52799
-0.154957 0.742803 -0.642759 183.326 0.588383 0 183.895 -2.13743 2.35869
-0.131057 0.717244 -0.67418 183.326 0.588383 0 183.756 -1.76503 2.21211
-0.10217 0.679546 -0.714482 183.326 0.588383 0 183.626 -1.40849 2.09954
-0.0732131 0.633801 -0.756637 183.326 0.588383 0 183.524 -1.12607 2.04673
-0.0427826 0.579029 -0.799814 183.326 0.588383 0 183.435 -0.883248 2.03277
-0.0112494 0.525223 -0.836067 183.326 0.588383 0 183.354 -0.698241 2.04809
0.00913141 0.481679 -0.861264 183.326 0.588383 0 183.304 -0.566642 2.06524
0.0162707 0.443595 -0.880743 183.326 0.588383 0 183.288 -0.453713 2.06905
0.0116034 0.412108 -0.895318 183.326 0.588383 0 183.299 -0.359461 2.05922
-0.00048714 0.383865 -0.907232 183.326 0.588383 0 183.327 -0.277336 2.04605
-0.0208172 0.353618 -0.918411 183.326 0.588383 0 183.372 -0.18999 2.02158
-0.0341132 0.319761 -0.929693 183.326 0.588383 0 183.4 -0.102017 2.00731
-0.0457392 0.285126 -0.939664 183.326 0.588383 0 183.423 -0.0143867 1.98649
-0.0578847 0.246047 -0.949221 183.326 0.588383 0 183.446 0.0791054 1.96474
-0.0708684 0.205624 -0.957079 183.326 0.588383 0 183.47 0.172259 1.93685
-0.0845671 0.169294 -0.962205 183.326 0.588383 0 183.493 0.253319 1.90438
-0.108071 0.095387 -0.968833 183.326 0.588383 0 183.534 0.404896 1.86365
-0.112084 0.0746866 -0.9699 183.326 0.588383 0 183.54 0.445721 1.85265
-0.118796 0.0349258 -0.971074 183.326 0.588383 0 183.552 0.522092 1.84313
-0.122068 0.016397 -0.971055 183.326 0.588383 0 183.557 0.557334 1.83873
-0.122422 0.00399674 -0.971064 183.326 0.588383 0 183.558 0.580828 1.83548
-0.125653 -0.0146707 -0.970469 183.326 0.588383 0 183.563 0.616063 1.83103
-0.134191 -0.0302313 -0.968963 183.326 0.588383 0 183.579 0.645422 1.82822
-0.142612 -0.0426526 -0.967315 183.326 0.588383 0 183.595 0.668908 1.82622
-0.154952 -0.0487405 -0.964955 183.326 0.588383 0 183.617 0.680033 1.81447
-0.169883 -0.0485426 -0.962334 183.326 0.588383 0 183.645 0.679421 1.80479
-0.194328 -0.0418682 -0.957768 183.326 0.588383 0 183.689 0.666465 1.78619
-0.221526 -0.0350731 -0.951935 183.326 0.588383 0 183.738 0.653521 1.76795
-0.261139 -0.0279502 -0.941828 183.326 0.588383 0 183.808 0.640004 1.73947
-0.307099 -0.0269925 -0.927643 183.326 0.588383 0 183.89 0.637969 1.7041
-0.362491 -0.025737 -0.907231 183.326 0.588383 0 183.989 0.635416 1.65791
-0.423792 -0.0243207 -0.880453 183.326 0.588383 0 184.102 0.632927 1.6126
0.43425 -0.0564185 -0.873607 185.013 0.541401 0 184.243 0.641461 1.54937
0.37194 -0.0693107 -0.897165 185.013 0.541401 0 184.4 0.655734 1.47993
0.274997 -0.0848933 -0.924785 185.013 0.541401 0 184.599 0.669427 1.39466
0.149394 -0.107055 -0.944662 185.013 0.541401 0 184.807 0.688982 1.30227
-0.0350842 -0.136768 -0.944666 185.013 0.541401 0 185.058 0.71402 1.19229
-0.270193 -0.169597 -0.895477 185.013 0.541401 0 185.338 0.745072 1.07539
-0.519665 -0.192277 -0.774751 185.013 0.541401 0 185.648 0.776146 0.945872
0.564153 -0.268715 -0.714775 186.614 0.49324 0 185.966 0.801941 0.821136
0.32815 -0.377763 -0.764591 186.614 0.49324 0 186.324 0.827745 0.677036
-0.115093 -0.48137 -0.720084 186.614 0.49324 0 186.699 0.848202 0.53099
-0.578788 -0.468124 -0.491179 186.614 0.49324 0 187.072 0.863406 0.388396
0.726936 -0.494368 -0.26843 188.127 0.443954 0 187.488 0.879023 0.236232
0.394757 -0.721084 -0.137824 188.127 0.443954 0 187.88 0.89521 0.0862503
-0.300279 -0.758266 0.120741 188.127 0.443954 0 188.31 0.905987 -0.0735706
-0.707266 -0.531375 0.26118 188.127 0.443954 0 188.757 0.917295 -0.232655
0.441701 -0.653584 0.464639 189.552 0.393629 0 189.187 0.934924 -0.384811
-0.110136 -0.656222 0.63889 189.552 0.393629 0 189.647 0.958855 -0.550297
-0.492619 -0.52682 0.628626 189.552 0.393629 0 190.115 0.994904 -0.717469
0.281095 -0.572316 0.722642 190.889 0.342333 0 190.55 1.03116 -0.869752
-0.0901419 -0.556883 0.788731 190.889 0.342333 0 191.007 1.07365 -1.03579
-0.367455 -0.496157 0.760176 190.889 0.342333 0 191.471 1.1281 -1.20389
0.121881 -0.529704 0.818725 192.136 0.290155 0 191.932 1.17687 -1.37053
-0.124167 -0.512141 0.832802 192.136 0.290155 0 192.362 1.22552 -1.52101
0.246647 -0.505528 0.813854 193.292 0.237154 0 192.786 1.27421 -1.66957
0.0259118 -0.505772 0.850964 193.292 0.237154 0 193.237 1.32307 -1.82705
-0.167129 -0.484827 0.84884 193.292 0.237154 0 193.682 1.3659 -1.97622
