%Epsilons: 1) 4.78, 2) 26.29, 3) 47.8
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.834162 0.530721 0.150029 423.997 -86.5319 223.609 417.682 -95.4847 225.73
0.854835 0.506276 0.11376 423.997 -86.5319 223.609 417.147 -94.6573 225.495
0.863991 0.4942 0.0963673 423.997 -86.5319 223.609 416.778 -94.2409 225.313
0.869641 0.486287 0.0851465 423.997 -86.5319 223.609 416.435 -93.9275 225.115
0.874435 0.479265 0.075296 423.997 -86.5319 223.609 416.038 -93.6477 224.896
0.870675 0.484797 0.0830493 423.997 -86.5319 223.609 415.404 -93.5673 224.389
0.865188 0.492554 0.0940235 423.997 -86.5319 223.609 415.142 -93.6642 224.116
0.86055 0.498841 0.103016 423.997 -86.5319 223.609 415.082 -93.7409 223.962
0.848146 0.514581 0.125916 423.997 -86.5319 223.609 414.968 -93.8991 223.551
0.8426 0.521168 0.135678 423.997 -86.5319 223.609 414.955 -93.9548 223.381
0.834627 0.530209 0.149253 423.997 -86.5319 223.609 415.025 -94.0516 223.207
0.825247 0.540255 0.164598 423.997 -86.5319 223.609 415.112 -94.1577 223.01
0.802806 0.56207 0.198946 423.997 -86.5319 223.609 415.499 -94.3712 222.677
0.790889 0.572562 0.216026 423.997 -86.5319 223.609 415.787 -94.4142 222.544
0.780835 0.580902 0.22989 423.997 -86.5319 223.609 416.091 -94.4338 222.485
0.773436 0.586765 0.239801 423.997 -86.5319 223.609 416.365 -94.3793 222.451
0.769844 0.589531 0.244527 423.997 -86.5319 223.609 416.581 -94.3526 222.502
0.770937 0.588695 0.243094 423.997 -86.5319 223.609 416.665 -94.3334 222.584
0.771869 0.587978 0.241869 423.997 -86.5319 223.609 416.747 -94.342 222.676
0.773883 0.586416 0.239208 423.997 -86.5319 223.609 416.884 -94.3617 222.844
0.77374 0.586528 0.239397 423.997 -86.5319 223.609 417.176 -94.5868 223.193
0.774865 0.58565 0.237905 423.997 -86.5319 223.609 417.283 -94.9574 223.521
0.777009 0.583961 0.235044 423.997 -86.5319 223.609 417.272 -95.2571 223.745
0.779323 0.582119 0.231934 423.997 -86.5319 223.609 417.275 -95.7103 224.078
0.784837 0.577636 0.224427 423.997 -86.5319 223.609 417.217 -96.4851 224.649
0.786253 0.576463 0.222476 423.997 -86.5319 223.609 417.062 -98.4257 225.745
0.781955 0.579995 0.228367 423.997 -86.5319 223.609 417.045 -99.7236 226.376
0.777055 0.583926 0.234981 423.997 -86.5319 223.609 417.114 -100.55 226.759
0.771777 0.588049 0.241989 423.997 -86.5319 223.609 417.19 -101.488 227.194
0.764286 0.593714 0.251735 423.997 -86.5319 223.609 417.265 -102.716 227.713
0.743703 0.612666 0.26748 428.39 -95.9376 232.453 417.55 -105.387 228.861
0.735298 0.618422 0.277292 428.39 -95.9376 232.453 417.762 -106.514 229.398
0.731555 0.620914 0.281589 428.39 -95.9376 232.453 417.935 -107.15 229.779
0.725929 0.62458 0.28797 428.39 -95.9376 232.453 418.158 -107.693 230.081
0.719714 0.628523 0.294908 428.39 -95.9376 232.453 418.445 -108.291 230.45
0.707498 0.635958 0.308227 428.39 -95.9376 232.453 419.091 -108.992 230.991
0.700859 0.639832 0.315296 428.39 -95.9376 232.453 419.501 -109.092 231.196
0.697799 0.641579 0.318516 428.39 -95.9376 232.453 419.736 -109.121 231.33
0.695026 0.643142 0.321413 428.39 -95.9376 232.453 419.961 -109.066 231.421
0.691955 0.644851 0.3246 428.39 -95.9376 232.453 420.21 -109.01 231.528
0.689854 0.646007 0.326766 428.39 -95.9376 232.453 420.505 -108.856 231.664
0.689569 0.646163 0.327059 428.39 -95.9376 232.453 420.738 -108.665 231.78
0.688308 0.646851 0.328354 428.39 -95.9376 232.453 420.939 -108.486 231.841
0.684313 0.649005 0.332428 428.39 -95.9376 232.453 421.245 -108.038 231.784
0.68164 0.650425 0.335133 428.39 -95.9376 232.453 421.313 -107.857 231.677
0.679559 0.651519 0.337228 428.39 -95.9376 232.453 421.344 -107.593 231.51
0.677477 0.652604 0.339314 428.39 -95.9376 232.453 421.38 -107.3 231.334
0.673679 0.654557 0.343091 428.39 -95.9376 232.453 421.424 -107.074 231.154
0.671689 0.655568 0.345058 428.39 -95.9376 232.453 421.425 -106.84 230.979
0.666923 0.657952 0.349732 428.39 -95.9376 232.453 421.463 -106.455 230.69
0.659462 0.661586 0.35695 428.39 -95.9376 232.453 421.499 -105.479 230.035
0.65866 0.66197 0.357719 428.39 -95.9376 232.453 421.488 -104.822 229.674
0.659143 0.661739 0.357256 428.39 -95.9376 232.453 421.456 -104.325 229.406
0.661147 0.660775 0.355332 428.39 -95.9376 232.453 421.431 -103.818 229.176
0.665705 0.658553 0.35092 428.39 -95.9376 232.453 421.383 -103.16 228.906
0.680218 0.645072 0.348117 423.997 -86.5319 223.609 421.326 -101.551 228.31
0.685239 0.642534 0.342924 423.997 -86.5319 223.609 421.297 -100.697 227.973
0.68543 0.642436 0.342727 423.997 -86.5319 223.609 421.277 -100.23 227.729
0.687454 0.641396 0.340614 423.997 -86.5319 223.609 421.264 -99.7527 227.522
0.683764 0.643286 0.344457 423.997 -86.5319 223.609 421.298 -99.1349 227.178
0.667655 0.651172 0.360848 423.997 -86.5319 223.609 421.407 -98.1824 226.521
0.65333 0.657717 0.374924 423.997 -86.5319 223.609 421.461 -97.776 226.127
0.642344 0.662454 0.38542 423.997 -86.5319 223.609 421.499 -97.6024 225.893
0.615126 0.673209 0.410378 423.997 -86.5319 223.609 421.574 -97.3616 225.395
0.593659 0.680773 0.429088 423.997 -86.5319 223.609 421.649 -97.2847 225.075
0.572743 0.687426 0.446555 423.997 -86.5319 223.609 421.708 -97.3499 224.803
0.551633 0.693468 0.463469 423.997 -86.5319 223.609 421.785 -97.4695 224.565
0.538071 0.697012 0.473976 423.997 -86.5319 223.609 421.831 -97.5872 224.419
0.526432 0.699853 0.482779 423.997 -86.5319 223.609 421.886 -97.6932 224.311
0.51102 0.703337 0.494141 423.997 -86.5319 223.609 421.946 -97.8486 224.152
0.492445 0.707133 0.507406 423.997 -86.5319 223.609 422.049 -98.0111 223.987
0.461754 0.712485 0.528345 423.997 -86.5319 223.609 422.252 -98.3035 223.753
0.452169 0.713931 0.534645 423.997 -86.5319 223.609 422.317 -98.3694 223.673
0.446092 0.714795 0.538582 423.997 -86.5319 223.609 422.376 -98.3859 223.644
0.438632 0.715798 0.543355 423.997 -86.5319 223.609 422.427 -98.414 223.577
0.439569 0.715675 0.542759 423.997 -86.5319 223.609 422.438 -98.3739 223.606
0.445948 0.714815 0.538674 423.997 -86.5319 223.609 422.412 -98.3434 223.688
0.453886 0.71368 0.533524 423.997 -86.5319 223.609 422.358 -98.3437 223.765
0.470403 0.711089 0.522563 423.997 -86.5319 223.609 422.248 -98.1928 223.893
0.475813 0.710171 0.518901 423.997 -86.5319 223.609 422.195 -98.1195 223.903
0.476935 0.709978 0.518136 423.997 -86.5319 223.609 422.191 -97.9964 223.887
0.471366 0.710928 0.521915 423.997 -86.5319 223.609 422.203 -97.6126 223.702
0.466033 0.711806 0.525496 423.997 -86.5319 223.609 422.206 -97.4656 223.569
0.460245 0.712719 0.529345 423.997 -86.5319 223.609 422.213 -97.2903 223.427
0.44463 0.714996 0.539523 423.997 -86.5319 223.609 422.282 -97.0293 223.179
0.433814 0.716414 0.546403 423.997 -86.5319 223.609 422.285 -96.7641 222.923
0.429745 0.716914 0.548957 423.997 -86.5319 223.609 422.175 -96.4431 222.608
0.442147 0.715333 0.541114 423.997 -86.5319 223.609 422.061 -96.5337 222.682
0.460424 0.712692 0.529226 423.997 -86.5319 223.609 421.887 -96.7875 222.82
0.493683 0.706893 0.506537 423.997 -86.5319 223.609 421.595 -97.2777 223.163
0.548452 0.694322 0.465958 423.997 -86.5319 223.609 421.053 -98.2347 223.832
0.605122 0.67683 0.4192 423.997 -86.5319 223.609 420.403 -99.4792 224.735
0.708029 0.630256 0.318545 423.997 -86.5319 223.609 418.572 -103.199 227.273
0.73302 0.615223 0.290142 423.997 -86.5319 223.609 417.887 -104.736 228.286
0.74895 0.608957 0.261237 428.39 -95.9376 232.453 417.168 -106.594 229.453
0.766807 0.595617 0.239264 428.39 -95.9376 232.453 416.089 -109.346 230.992
0.782037 0.583279 0.219552 428.39 -95.9376 232.453 414.633 -113.006 232.91
0.791078 0.57549 0.20738 428.39 -95.9376 232.453 413.2 -116.844 234.83
0.792117 0.577538 0.197486 432.757 -105.258 241.66 411.837 -121.415 237.064
0.789359 0.580044 0.201148 432.757 -105.258 241.66 410.668 -126.233 239.268
0.784703 0.584197 0.207255 432.757 -105.258 241.66 409.835 -130.835 241.369
0.779002 0.589151 0.214609 432.757 -105.258 241.66 409.25 -135.545 243.569
0.76798 0.601852 0.219046 437.093 -114.479 251.234 408.952 -140.115 245.71
0.760836 0.607747 0.227536 437.093 -114.479 251.234 408.9 -143.914 247.575
0.753862 0.613318 0.235656 437.093 -114.479 251.234 409.091 -147.282 249.316
0.74831 0.617629 0.242006 437.093 -114.479 251.234 409.53 -149.725 250.762
0.739462 0.628401 0.241472 441.393 -123.584 261.174 410.243 -151.446 251.986
0.73398 0.632533 0.247336 441.393 -123.584 261.174 411.185 -152.277 252.86
0.729086 0.636142 0.252502 441.393 -123.584 261.174 412.355 -152.253 253.436
0.724485 0.639467 0.257298 441.393 -123.584 261.174 413.585 -151.639 253.722
0.71652 0.645076 0.265475 441.393 -123.584 261.174 415.375 -150.109 253.647
0.709615 0.64979 0.272434 441.393 -123.584 261.174 416.8 -148.493 253.341
0.699894 0.656204 0.282037 441.393 -123.584 261.174 418.497 -146.183 252.698
0.691291 0.656366 0.302158 437.093 -114.479 251.234 420.446 -143.112 251.797
0.676365 0.665062 0.316581 437.093 -114.479 251.234 422.425 -139.533 250.689
0.662237 0.672814 0.329793 437.093 -114.479 251.234 424.293 -135.508 249.504
