%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.933642 -0.10544 0.342336 194.06 40.2504 0 196.31 43.6705 -0.954563
-0.930879 -0.105127 0.349875 194.06 40.2504 0 196.273 43.6249 -0.962772
-0.928987 -0.104915 0.354931 194.06 40.2504 0 196.238 43.5751 -0.963459
-0.927722 -0.104771 0.358266 194.06 40.2504 0 196.191 43.51 -0.953012
-0.927852 -0.104786 0.357926 194.06 40.2504 0 196.14 43.4371 -0.929466
-0.927177 -0.104709 0.359692 194.06 40.2504 0 196.091 43.3643 -0.912621
-0.926634 -0.104648 0.361106 194.06 40.2504 0 196.042 43.3075 -0.895613
-0.927385 -0.104733 0.359148 194.06 40.2504 0 195.997 43.2623 -0.870895
-0.927813 -0.104781 0.358028 194.06 40.2504 0 195.959 43.2288 -0.851709
-0.927804 -0.104781 0.358051 194.06 40.2504 0 195.926 43.199 -0.838148
-0.92821 -0.104826 0.356984 194.06 40.2504 0 195.898 43.1729 -0.823582
-0.928168 -0.104822 0.357094 194.06 40.2504 0 195.877 43.1504 -0.814621
-0.927668 -0.104767 0.358407 194.06 40.2504 0 195.861 43.1316 -0.811232
